parc,metric,map,effect,converged,df_model,df_resid,beta,chi2,p,pmeff
Schaefer200,inverted,VAChT,session,True,7,106,0.4857750209688912,0.02691121520128367,0.8696946314036291,0.999999995982969
Schaefer200,inverted,VAChT,treat*session,True,7,106,0.4857750209688912,2.898059801602235,0.08868624008274077,0.5856366108019577
Schaefer200,inverted,FDOPA,treat,True,7,106,-0.3530678755298473,0.09905394255625202,0.7529679071741193,0.9999982652849451
Schaefer200,inverted,FDOPA,session,True,7,106,-0.3530678755298473,0.44723943709280334,0.5036488252872371,0.9986997126012219
Schaefer200,inverted,FDOPA,treat*session,True,7,106,-0.3530678755298473,1.2971650936923993,0.25473170184500626,0.9385294247436234
Schaefer200,inverted,D1,treat,True,7,106,-0.4952146596578323,1.2694927865284098,0.2598618543614204,0.9424283763199359
Schaefer200,inverted,D1,session,True,7,106,-0.4952146596578323,0.12065011231083488,0.728330457221079,0.9999957252439162
Schaefer200,inverted,D1,treat*session,True,7,106,-0.4952146596578323,3.5184601471105976,0.06068880791214044,0.4478569401504745
Schaefer200,inverted,D23,treat,True,7,106,-0.19425619278724962,2.398214862918509,0.12147379740230473,0.7073035863242264
Schaefer200,inverted,D23,session,True,7,106,-0.19425619278724962,0.17752504451500326,0.6735088624704311,0.9999755522147047
Schaefer200,inverted,D23,treat*session,True,7,106,-0.19425619278724962,0.3879633455115504,0.5333719011113864,0.9992761922742635
Schaefer200,inverted,DAT,treat,True,7,106,-0.009739772158516393,0.605614960652609,0.4364436483609785,0.995662742907964
Schaefer200,inverted,DAT,session,True,7,106,-0.009739772158516393,2.4424688136962964,0.11809023706127861,0.69643282498863
Schaefer200,inverted,DAT,treat*session,True,7,106,-0.009739772158516393,0.0010808836821711257,0.9737728373011559,0.999999999999999
